+----------------------------------------------------+------------+
|                      Modules                       | Parameters |
|    single_transformer_blocks.19.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.19.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.19.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.19.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.19.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.20.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.20.norm.linear.bias    |    9216    |
|    single_transformer_blocks.20.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.20.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.20.proj_out.weight    |  47185920  |
|     single_transformer_blocks.20.proj_out.bias     |    3072    |
|  single_transformer_blocks.20.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.20.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.20.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.20.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.20.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.20.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.20.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.20.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.21.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.21.norm.linear.bias    |    9216    |
|    single_transformer_blocks.21.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.21.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.21.proj_out.weight    |  47185920  |
|     single_transformer_blocks.21.proj_out.bias     |    3072    |
|  single_transformer_blocks.21.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.21.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.21.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.21.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.21.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.21.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.21.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.21.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.22.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.22.norm.linear.bias    |    9216    |
|    single_transformer_blocks.22.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.22.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.22.proj_out.weight    |  47185920  |
|     single_transformer_blocks.22.proj_out.bias     |    3072    |
|  single_transformer_blocks.22.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.22.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.22.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.22.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.22.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.22.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.22.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.22.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.23.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.23.norm.linear.bias    |    9216    |
|    single_transformer_blocks.23.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.23.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.23.proj_out.weight    |  47185920  |
|     single_transformer_blocks.23.proj_out.bias     |    3072    |
|  single_transformer_blocks.23.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.23.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.23.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.23.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.23.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.23.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.23.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.23.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.24.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.24.norm.linear.bias    |    9216    |
|    single_transformer_blocks.24.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.24.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.24.proj_out.weight    |  47185920  |
|     single_transformer_blocks.24.proj_out.bias     |    3072    |
|  single_transformer_blocks.24.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.24.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.24.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.24.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.24.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.24.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.24.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.24.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.25.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.25.norm.linear.bias    |    9216    |
|    single_transformer_blocks.25.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.25.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.25.proj_out.weight    |  47185920  |
|     single_transformer_blocks.25.proj_out.bias     |    3072    |
|  single_transformer_blocks.25.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.25.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.25.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.25.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.25.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.25.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.25.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.25.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.26.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.26.norm.linear.bias    |    9216    |
|    single_transformer_blocks.26.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.26.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.26.proj_out.weight    |  47185920  |
|     single_transformer_blocks.26.proj_out.bias     |    3072    |
|  single_transformer_blocks.26.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.26.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.26.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.26.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.26.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.26.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.26.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.26.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.27.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.27.norm.linear.bias    |    9216    |
|    single_transformer_blocks.27.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.27.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.27.proj_out.weight    |  47185920  |
|     single_transformer_blocks.27.proj_out.bias     |    3072    |
|  single_transformer_blocks.27.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.27.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.27.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.27.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.27.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.27.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.27.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.27.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.28.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.28.norm.linear.bias    |    9216    |
|    single_transformer_blocks.28.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.28.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.28.proj_out.weight    |  47185920  |
|     single_transformer_blocks.28.proj_out.bias     |    3072    |
|  single_transformer_blocks.28.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.28.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.28.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.28.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.28.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.28.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.28.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.28.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.29.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.29.norm.linear.bias    |    9216    |
|    single_transformer_blocks.29.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.29.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.29.proj_out.weight    |  47185920  |
|     single_transformer_blocks.29.proj_out.bias     |    3072    |
|  single_transformer_blocks.29.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.29.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.29.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.29.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.29.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.29.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.29.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.29.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.30.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.30.norm.linear.bias    |    9216    |
|    single_transformer_blocks.30.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.30.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.30.proj_out.weight    |  47185920  |
|     single_transformer_blocks.30.proj_out.bias     |    3072    |
|  single_transformer_blocks.30.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.30.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.30.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.30.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.30.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.30.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.30.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.30.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.31.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.31.norm.linear.bias    |    9216    |
|    single_transformer_blocks.31.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.31.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.31.proj_out.weight    |  47185920  |
|     single_transformer_blocks.31.proj_out.bias     |    3072    |
|  single_transformer_blocks.31.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.31.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.31.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.31.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.31.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.31.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.31.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.31.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.32.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.32.norm.linear.bias    |    9216    |
|    single_transformer_blocks.32.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.32.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.32.proj_out.weight    |  47185920  |
|     single_transformer_blocks.32.proj_out.bias     |    3072    |
|  single_transformer_blocks.32.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.32.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.32.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.32.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.32.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.32.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.32.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.32.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.33.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.33.norm.linear.bias    |    9216    |
|    single_transformer_blocks.33.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.33.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.33.proj_out.weight    |  47185920  |
|     single_transformer_blocks.33.proj_out.bias     |    3072    |
|  single_transformer_blocks.33.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.33.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.33.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.33.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.33.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.33.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.33.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.33.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.34.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.34.norm.linear.bias    |    9216    |
|    single_transformer_blocks.34.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.34.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.34.proj_out.weight    |  47185920  |
|     single_transformer_blocks.34.proj_out.bias     |    3072    |
|  single_transformer_blocks.34.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.34.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.34.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.34.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.34.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.34.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.34.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.34.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.35.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.35.norm.linear.bias    |    9216    |
|    single_transformer_blocks.35.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.35.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.35.proj_out.weight    |  47185920  |
|     single_transformer_blocks.35.proj_out.bias     |    3072    |
|  single_transformer_blocks.35.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.35.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.35.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.35.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.35.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.35.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.35.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.35.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.36.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.36.norm.linear.bias    |    9216    |
|    single_transformer_blocks.36.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.36.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.36.proj_out.weight    |  47185920  |
|     single_transformer_blocks.36.proj_out.bias     |    3072    |
|  single_transformer_blocks.36.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.36.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.36.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.36.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.36.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.36.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.36.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.36.attn.to_v.bias     |    3072    |
|  single_transformer_blocks.37.norm.linear.weight   |  28311552  |
|   single_transformer_blocks.37.norm.linear.bias    |    9216    |
|    single_transformer_blocks.37.proj_mlp.weight    |  37748736  |
|     single_transformer_blocks.37.proj_mlp.bias     |   12288    |
|    single_transformer_blocks.37.proj_out.weight    |  47185920  |
|     single_transformer_blocks.37.proj_out.bias     |    3072    |
|  single_transformer_blocks.37.attn.norm_q.weight   |    128     |
|  single_transformer_blocks.37.attn.norm_k.weight   |    128     |
|   single_transformer_blocks.37.attn.to_q.weight    |  9437184   |
|    single_transformer_blocks.37.attn.to_q.bias     |    3072    |
|   single_transformer_blocks.37.attn.to_k.weight    |  9437184   |
|    single_transformer_blocks.37.attn.to_k.bias     |    3072    |
|   single_transformer_blocks.37.attn.to_v.weight    |  9437184   |
|    single_transformer_blocks.37.attn.to_v.bias     |    3072    |
|               norm_out.linear.weight               |  18874368  |
|                norm_out.linear.bias                |    6144    |
|                  proj_out.weight                   |   196608   |
|                   proj_out.bias                    |     64     |
+----------------------------------------------------+------------+
Total Trainable Params: 11901408320
Another approach: 11901408320
