+--------------------------------------------------+------------+
|                     Modules                      | Parameters |
|           blocks.28.attn1.to_k.weight            |  1982464   |
|            blocks.28.attn1.to_k.bias             |    1408    |
|           blocks.28.attn1.to_v.weight            |  1982464   |
|            blocks.28.attn1.to_v.bias             |    1408    |
|         blocks.28.attn1.to_out.0.weight          |  1982464   |
|          blocks.28.attn1.to_out.0.bias           |    1408    |
|              blocks.28.norm2.weight              |    1408    |
|               blocks.28.norm2.bias               |    1408    |
|          blocks.28.attn2.norm_q.weight           |     88     |
|           blocks.28.attn2.norm_q.bias            |     88     |
|          blocks.28.attn2.norm_k.weight           |     88     |
|           blocks.28.attn2.norm_k.bias            |     88     |
|           blocks.28.attn2.to_q.weight            |  1982464   |
|            blocks.28.attn2.to_q.bias             |    1408    |
|           blocks.28.attn2.to_k.weight            |  1441792   |
|            blocks.28.attn2.to_k.bias             |    1408    |
|           blocks.28.attn2.to_v.weight            |  1441792   |
|            blocks.28.attn2.to_v.bias             |    1408    |
|         blocks.28.attn2.to_out.0.weight          |  1982464   |
|          blocks.28.attn2.to_out.0.bias           |    1408    |
|              blocks.28.norm3.weight              |    1408    |
|               blocks.28.norm3.bias               |    1408    |
|          blocks.28.ff.net.0.proj.weight          |  8650752   |
|           blocks.28.ff.net.0.proj.bias           |    6144    |
|            blocks.28.ff.net.2.weight             |  8650752   |
|             blocks.28.ff.net.2.bias              |    1408    |
|            blocks.28.skip_norm.weight            |    2816    |
|             blocks.28.skip_norm.bias             |    2816    |
|           blocks.28.skip_linear.weight           |  3964928   |
|            blocks.28.skip_linear.bias            |    1408    |
|          blocks.29.norm1.linear.weight           |  1982464   |
|           blocks.29.norm1.linear.bias            |    1408    |
|           blocks.29.norm1.norm.weight            |    1408    |
|            blocks.29.norm1.norm.bias             |    1408    |
|          blocks.29.attn1.norm_q.weight           |     88     |
|           blocks.29.attn1.norm_q.bias            |     88     |
|          blocks.29.attn1.norm_k.weight           |     88     |
|           blocks.29.attn1.norm_k.bias            |     88     |
|           blocks.29.attn1.to_q.weight            |  1982464   |
|            blocks.29.attn1.to_q.bias             |    1408    |
|           blocks.29.attn1.to_k.weight            |  1982464   |
|            blocks.29.attn1.to_k.bias             |    1408    |
|           blocks.29.attn1.to_v.weight            |  1982464   |
|            blocks.29.attn1.to_v.bias             |    1408    |
|         blocks.29.attn1.to_out.0.weight          |  1982464   |
|          blocks.29.attn1.to_out.0.bias           |    1408    |
|              blocks.29.norm2.weight              |    1408    |
|               blocks.29.norm2.bias               |    1408    |
|          blocks.29.attn2.norm_q.weight           |     88     |
|           blocks.29.attn2.norm_q.bias            |     88     |
|          blocks.29.attn2.norm_k.weight           |     88     |
|           blocks.29.attn2.norm_k.bias            |     88     |
|           blocks.29.attn2.to_q.weight            |  1982464   |
|            blocks.29.attn2.to_q.bias             |    1408    |
|           blocks.29.attn2.to_k.weight            |  1441792   |
|            blocks.29.attn2.to_k.bias             |    1408    |
|           blocks.29.attn2.to_v.weight            |  1441792   |
|            blocks.29.attn2.to_v.bias             |    1408    |
|         blocks.29.attn2.to_out.0.weight          |  1982464   |
|          blocks.29.attn2.to_out.0.bias           |    1408    |
|              blocks.29.norm3.weight              |    1408    |
|               blocks.29.norm3.bias               |    1408    |
|          blocks.29.ff.net.0.proj.weight          |  8650752   |
|           blocks.29.ff.net.0.proj.bias           |    6144    |
|            blocks.29.ff.net.2.weight             |  8650752   |
|             blocks.29.ff.net.2.bias              |    1408    |
|            blocks.29.skip_norm.weight            |    2816    |
|             blocks.29.skip_norm.bias             |    2816    |
|           blocks.29.skip_linear.weight           |  3964928   |
|            blocks.29.skip_linear.bias            |    1408    |
|          blocks.30.norm1.linear.weight           |  1982464   |
|           blocks.30.norm1.linear.bias            |    1408    |
|           blocks.30.norm1.norm.weight            |    1408    |
|            blocks.30.norm1.norm.bias             |    1408    |
|          blocks.30.attn1.norm_q.weight           |     88     |
|           blocks.30.attn1.norm_q.bias            |     88     |
|          blocks.30.attn1.norm_k.weight           |     88     |
|           blocks.30.attn1.norm_k.bias            |     88     |
|           blocks.30.attn1.to_q.weight            |  1982464   |
|            blocks.30.attn1.to_q.bias             |    1408    |
|           blocks.30.attn1.to_k.weight            |  1982464   |
|            blocks.30.attn1.to_k.bias             |    1408    |
|           blocks.30.attn1.to_v.weight            |  1982464   |
|            blocks.30.attn1.to_v.bias             |    1408    |
|         blocks.30.attn1.to_out.0.weight          |  1982464   |
|          blocks.30.attn1.to_out.0.bias           |    1408    |
|              blocks.30.norm2.weight              |    1408    |
|               blocks.30.norm2.bias               |    1408    |
|          blocks.30.attn2.norm_q.weight           |     88     |
|           blocks.30.attn2.norm_q.bias            |     88     |
|          blocks.30.attn2.norm_k.weight           |     88     |
|           blocks.30.attn2.norm_k.bias            |     88     |
|           blocks.30.attn2.to_q.weight            |  1982464   |
|            blocks.30.attn2.to_q.bias             |    1408    |
|           blocks.30.attn2.to_k.weight            |  1441792   |
|            blocks.30.attn2.to_k.bias             |    1408    |
|           blocks.30.attn2.to_v.weight            |  1441792   |
|            blocks.30.attn2.to_v.bias             |    1408    |
|         blocks.30.attn2.to_out.0.weight          |  1982464   |
|          blocks.30.attn2.to_out.0.bias           |    1408    |
|              blocks.30.norm3.weight              |    1408    |
|               blocks.30.norm3.bias               |    1408    |
|          blocks.30.ff.net.0.proj.weight          |  8650752   |
|           blocks.30.ff.net.0.proj.bias           |    6144    |
|            blocks.30.ff.net.2.weight             |  8650752   |
|             blocks.30.ff.net.2.bias              |    1408    |
|            blocks.30.skip_norm.weight            |    2816    |
|             blocks.30.skip_norm.bias             |    2816    |
|           blocks.30.skip_linear.weight           |  3964928   |
|            blocks.30.skip_linear.bias            |    1408    |
|          blocks.31.norm1.linear.weight           |  1982464   |
|           blocks.31.norm1.linear.bias            |    1408    |
|           blocks.31.norm1.norm.weight            |    1408    |
|            blocks.31.norm1.norm.bias             |    1408    |
|          blocks.31.attn1.norm_q.weight           |     88     |
|           blocks.31.attn1.norm_q.bias            |     88     |
|          blocks.31.attn1.norm_k.weight           |     88     |
|           blocks.31.attn1.norm_k.bias            |     88     |
|           blocks.31.attn1.to_q.weight            |  1982464   |
|            blocks.31.attn1.to_q.bias             |    1408    |
|           blocks.31.attn1.to_k.weight            |  1982464   |
|            blocks.31.attn1.to_k.bias             |    1408    |
|           blocks.31.attn1.to_v.weight            |  1982464   |
|            blocks.31.attn1.to_v.bias             |    1408    |
|         blocks.31.attn1.to_out.0.weight          |  1982464   |
|          blocks.31.attn1.to_out.0.bias           |    1408    |
|              blocks.31.norm2.weight              |    1408    |
|               blocks.31.norm2.bias               |    1408    |
|          blocks.31.attn2.norm_q.weight           |     88     |
|           blocks.31.attn2.norm_q.bias            |     88     |
|          blocks.31.attn2.norm_k.weight           |     88     |
|           blocks.31.attn2.norm_k.bias            |     88     |
|           blocks.31.attn2.to_q.weight            |  1982464   |
|            blocks.31.attn2.to_q.bias             |    1408    |
|           blocks.31.attn2.to_k.weight            |  1441792   |
|            blocks.31.attn2.to_k.bias             |    1408    |
|           blocks.31.attn2.to_v.weight            |  1441792   |
|            blocks.31.attn2.to_v.bias             |    1408    |
|         blocks.31.attn2.to_out.0.weight          |  1982464   |
|          blocks.31.attn2.to_out.0.bias           |    1408    |
|              blocks.31.norm3.weight              |    1408    |
|               blocks.31.norm3.bias               |    1408    |
|          blocks.31.ff.net.0.proj.weight          |  8650752   |
|           blocks.31.ff.net.0.proj.bias           |    6144    |
|            blocks.31.ff.net.2.weight             |  8650752   |
|             blocks.31.ff.net.2.bias              |    1408    |
|            blocks.31.skip_norm.weight            |    2816    |
|             blocks.31.skip_norm.bias             |    2816    |
|           blocks.31.skip_linear.weight           |  3964928   |
|            blocks.31.skip_linear.bias            |    1408    |
|          blocks.32.norm1.linear.weight           |  1982464   |
|           blocks.32.norm1.linear.bias            |    1408    |
|           blocks.32.norm1.norm.weight            |    1408    |
|            blocks.32.norm1.norm.bias             |    1408    |
|          blocks.32.attn1.norm_q.weight           |     88     |
|           blocks.32.attn1.norm_q.bias            |     88     |
|          blocks.32.attn1.norm_k.weight           |     88     |
|           blocks.32.attn1.norm_k.bias            |     88     |
|           blocks.32.attn1.to_q.weight            |  1982464   |
|            blocks.32.attn1.to_q.bias             |    1408    |
|           blocks.32.attn1.to_k.weight            |  1982464   |
|            blocks.32.attn1.to_k.bias             |    1408    |
|           blocks.32.attn1.to_v.weight            |  1982464   |
|            blocks.32.attn1.to_v.bias             |    1408    |
|         blocks.32.attn1.to_out.0.weight          |  1982464   |
|          blocks.32.attn1.to_out.0.bias           |    1408    |
|              blocks.32.norm2.weight              |    1408    |
|               blocks.32.norm2.bias               |    1408    |
|          blocks.32.attn2.norm_q.weight           |     88     |
|           blocks.32.attn2.norm_q.bias            |     88     |
|          blocks.32.attn2.norm_k.weight           |     88     |
|           blocks.32.attn2.norm_k.bias            |     88     |
|           blocks.32.attn2.to_q.weight            |  1982464   |
|            blocks.32.attn2.to_q.bias             |    1408    |
|           blocks.32.attn2.to_k.weight            |  1441792   |
|            blocks.32.attn2.to_k.bias             |    1408    |
|           blocks.32.attn2.to_v.weight            |  1441792   |
|            blocks.32.attn2.to_v.bias             |    1408    |
|         blocks.32.attn2.to_out.0.weight          |  1982464   |
|          blocks.32.attn2.to_out.0.bias           |    1408    |
|              blocks.32.norm3.weight              |    1408    |
|               blocks.32.norm3.bias               |    1408    |
|          blocks.32.ff.net.0.proj.weight          |  8650752   |
|           blocks.32.ff.net.0.proj.bias           |    6144    |
|            blocks.32.ff.net.2.weight             |  8650752   |
|             blocks.32.ff.net.2.bias              |    1408    |
|            blocks.32.skip_norm.weight            |    2816    |
|             blocks.32.skip_norm.bias             |    2816    |
|           blocks.32.skip_linear.weight           |  3964928   |
|            blocks.32.skip_linear.bias            |    1408    |
|          blocks.33.norm1.linear.weight           |  1982464   |
|           blocks.33.norm1.linear.bias            |    1408    |
|           blocks.33.norm1.norm.weight            |    1408    |
|            blocks.33.norm1.norm.bias             |    1408    |
|          blocks.33.attn1.norm_q.weight           |     88     |
|           blocks.33.attn1.norm_q.bias            |     88     |
|          blocks.33.attn1.norm_k.weight           |     88     |
|           blocks.33.attn1.norm_k.bias            |     88     |
|           blocks.33.attn1.to_q.weight            |  1982464   |
|            blocks.33.attn1.to_q.bias             |    1408    |
|           blocks.33.attn1.to_k.weight            |  1982464   |
|            blocks.33.attn1.to_k.bias             |    1408    |
|           blocks.33.attn1.to_v.weight            |  1982464   |
|            blocks.33.attn1.to_v.bias             |    1408    |
|         blocks.33.attn1.to_out.0.weight          |  1982464   |
|          blocks.33.attn1.to_out.0.bias           |    1408    |
|              blocks.33.norm2.weight              |    1408    |
|               blocks.33.norm2.bias               |    1408    |
|          blocks.33.attn2.norm_q.weight           |     88     |
|           blocks.33.attn2.norm_q.bias            |     88     |
|          blocks.33.attn2.norm_k.weight           |     88     |
|           blocks.33.attn2.norm_k.bias            |     88     |
|           blocks.33.attn2.to_q.weight            |  1982464   |
|            blocks.33.attn2.to_q.bias             |    1408    |
|           blocks.33.attn2.to_k.weight            |  1441792   |
|            blocks.33.attn2.to_k.bias             |    1408    |
|           blocks.33.attn2.to_v.weight            |  1441792   |
|            blocks.33.attn2.to_v.bias             |    1408    |
|         blocks.33.attn2.to_out.0.weight          |  1982464   |
|          blocks.33.attn2.to_out.0.bias           |    1408    |
|              blocks.33.norm3.weight              |    1408    |
|               blocks.33.norm3.bias               |    1408    |
|          blocks.33.ff.net.0.proj.weight          |  8650752   |
|           blocks.33.ff.net.0.proj.bias           |    6144    |
|            blocks.33.ff.net.2.weight             |  8650752   |
|             blocks.33.ff.net.2.bias              |    1408    |
|            blocks.33.skip_norm.weight            |    2816    |
|             blocks.33.skip_norm.bias             |    2816    |
|           blocks.33.skip_linear.weight           |  3964928   |
|            blocks.33.skip_linear.bias            |    1408    |
|          blocks.34.norm1.linear.weight           |  1982464   |
|           blocks.34.norm1.linear.bias            |    1408    |
|           blocks.34.norm1.norm.weight            |    1408    |
|            blocks.34.norm1.norm.bias             |    1408    |
|          blocks.34.attn1.norm_q.weight           |     88     |
|           blocks.34.attn1.norm_q.bias            |     88     |
|          blocks.34.attn1.norm_k.weight           |     88     |
|           blocks.34.attn1.norm_k.bias            |     88     |
|           blocks.34.attn1.to_q.weight            |  1982464   |
|            blocks.34.attn1.to_q.bias             |    1408    |
|           blocks.34.attn1.to_k.weight            |  1982464   |
|            blocks.34.attn1.to_k.bias             |    1408    |
|           blocks.34.attn1.to_v.weight            |  1982464   |
|            blocks.34.attn1.to_v.bias             |    1408    |
|         blocks.34.attn1.to_out.0.weight          |  1982464   |
|          blocks.34.attn1.to_out.0.bias           |    1408    |
|              blocks.34.norm2.weight              |    1408    |
|               blocks.34.norm2.bias               |    1408    |
|          blocks.34.attn2.norm_q.weight           |     88     |
|           blocks.34.attn2.norm_q.bias            |     88     |
|          blocks.34.attn2.norm_k.weight           |     88     |
|           blocks.34.attn2.norm_k.bias            |     88     |
|           blocks.34.attn2.to_q.weight            |  1982464   |
|            blocks.34.attn2.to_q.bias             |    1408    |
|           blocks.34.attn2.to_k.weight            |  1441792   |
|            blocks.34.attn2.to_k.bias             |    1408    |
|           blocks.34.attn2.to_v.weight            |  1441792   |
|            blocks.34.attn2.to_v.bias             |    1408    |
|         blocks.34.attn2.to_out.0.weight          |  1982464   |
|          blocks.34.attn2.to_out.0.bias           |    1408    |
|              blocks.34.norm3.weight              |    1408    |
|               blocks.34.norm3.bias               |    1408    |
|          blocks.34.ff.net.0.proj.weight          |  8650752   |
|           blocks.34.ff.net.0.proj.bias           |    6144    |
|            blocks.34.ff.net.2.weight             |  8650752   |
|             blocks.34.ff.net.2.bias              |    1408    |
|            blocks.34.skip_norm.weight            |    2816    |
|             blocks.34.skip_norm.bias             |    2816    |
|           blocks.34.skip_linear.weight           |  3964928   |
|            blocks.34.skip_linear.bias            |    1408    |
|          blocks.35.norm1.linear.weight           |  1982464   |
|           blocks.35.norm1.linear.bias            |    1408    |
|           blocks.35.norm1.norm.weight            |    1408    |
|            blocks.35.norm1.norm.bias             |    1408    |
|          blocks.35.attn1.norm_q.weight           |     88     |
|           blocks.35.attn1.norm_q.bias            |     88     |
|          blocks.35.attn1.norm_k.weight           |     88     |
|           blocks.35.attn1.norm_k.bias            |     88     |
|           blocks.35.attn1.to_q.weight            |  1982464   |
|            blocks.35.attn1.to_q.bias             |    1408    |
|           blocks.35.attn1.to_k.weight            |  1982464   |
|            blocks.35.attn1.to_k.bias             |    1408    |
|           blocks.35.attn1.to_v.weight            |  1982464   |
|            blocks.35.attn1.to_v.bias             |    1408    |
|         blocks.35.attn1.to_out.0.weight          |  1982464   |
|          blocks.35.attn1.to_out.0.bias           |    1408    |
|              blocks.35.norm2.weight              |    1408    |
|               blocks.35.norm2.bias               |    1408    |
|          blocks.35.attn2.norm_q.weight           |     88     |
|           blocks.35.attn2.norm_q.bias            |     88     |
|          blocks.35.attn2.norm_k.weight           |     88     |
|           blocks.35.attn2.norm_k.bias            |     88     |
|           blocks.35.attn2.to_q.weight            |  1982464   |
|            blocks.35.attn2.to_q.bias             |    1408    |
|           blocks.35.attn2.to_k.weight            |  1441792   |
|            blocks.35.attn2.to_k.bias             |    1408    |
|           blocks.35.attn2.to_v.weight            |  1441792   |
|            blocks.35.attn2.to_v.bias             |    1408    |
|         blocks.35.attn2.to_out.0.weight          |  1982464   |
|          blocks.35.attn2.to_out.0.bias           |    1408    |
|              blocks.35.norm3.weight              |    1408    |
|               blocks.35.norm3.bias               |    1408    |
|          blocks.35.ff.net.0.proj.weight          |  8650752   |
|           blocks.35.ff.net.0.proj.bias           |    6144    |
|            blocks.35.ff.net.2.weight             |  8650752   |
|             blocks.35.ff.net.2.bias              |    1408    |
|            blocks.35.skip_norm.weight            |    2816    |
|             blocks.35.skip_norm.bias             |    2816    |
|           blocks.35.skip_linear.weight           |  3964928   |
|            blocks.35.skip_linear.bias            |    1408    |
|          blocks.36.norm1.linear.weight           |  1982464   |
|           blocks.36.norm1.linear.bias            |    1408    |
|           blocks.36.norm1.norm.weight            |    1408    |
|            blocks.36.norm1.norm.bias             |    1408    |
|          blocks.36.attn1.norm_q.weight           |     88     |
|           blocks.36.attn1.norm_q.bias            |     88     |
|          blocks.36.attn1.norm_k.weight           |     88     |
|           blocks.36.attn1.norm_k.bias            |     88     |
|           blocks.36.attn1.to_q.weight            |  1982464   |
|            blocks.36.attn1.to_q.bias             |    1408    |
|           blocks.36.attn1.to_k.weight            |  1982464   |
|            blocks.36.attn1.to_k.bias             |    1408    |
|           blocks.36.attn1.to_v.weight            |  1982464   |
|            blocks.36.attn1.to_v.bias             |    1408    |
|         blocks.36.attn1.to_out.0.weight          |  1982464   |
|          blocks.36.attn1.to_out.0.bias           |    1408    |
|              blocks.36.norm2.weight              |    1408    |
|               blocks.36.norm2.bias               |    1408    |
|          blocks.36.attn2.norm_q.weight           |     88     |
|           blocks.36.attn2.norm_q.bias            |     88     |
|          blocks.36.attn2.norm_k.weight           |     88     |
|           blocks.36.attn2.norm_k.bias            |     88     |
|           blocks.36.attn2.to_q.weight            |  1982464   |
|            blocks.36.attn2.to_q.bias             |    1408    |
|           blocks.36.attn2.to_k.weight            |  1441792   |
|            blocks.36.attn2.to_k.bias             |    1408    |
|           blocks.36.attn2.to_v.weight            |  1441792   |
|            blocks.36.attn2.to_v.bias             |    1408    |
|         blocks.36.attn2.to_out.0.weight          |  1982464   |
|          blocks.36.attn2.to_out.0.bias           |    1408    |
|              blocks.36.norm3.weight              |    1408    |
|               blocks.36.norm3.bias               |    1408    |
|          blocks.36.ff.net.0.proj.weight          |  8650752   |
|           blocks.36.ff.net.0.proj.bias           |    6144    |
|            blocks.36.ff.net.2.weight             |  8650752   |
|             blocks.36.ff.net.2.bias              |    1408    |
|            blocks.36.skip_norm.weight            |    2816    |
|             blocks.36.skip_norm.bias             |    2816    |
|           blocks.36.skip_linear.weight           |  3964928   |
|            blocks.36.skip_linear.bias            |    1408    |
|          blocks.37.norm1.linear.weight           |  1982464   |
|           blocks.37.norm1.linear.bias            |    1408    |
|           blocks.37.norm1.norm.weight            |    1408    |
|            blocks.37.norm1.norm.bias             |    1408    |
|          blocks.37.attn1.norm_q.weight           |     88     |
|           blocks.37.attn1.norm_q.bias            |     88     |
|          blocks.37.attn1.norm_k.weight           |     88     |
|           blocks.37.attn1.norm_k.bias            |     88     |
|           blocks.37.attn1.to_q.weight            |  1982464   |
|            blocks.37.attn1.to_q.bias             |    1408    |
|           blocks.37.attn1.to_k.weight            |  1982464   |
|            blocks.37.attn1.to_k.bias             |    1408    |
|           blocks.37.attn1.to_v.weight            |  1982464   |
|            blocks.37.attn1.to_v.bias             |    1408    |
|         blocks.37.attn1.to_out.0.weight          |  1982464   |
|          blocks.37.attn1.to_out.0.bias           |    1408    |
|              blocks.37.norm2.weight              |    1408    |
|               blocks.37.norm2.bias               |    1408    |
|          blocks.37.attn2.norm_q.weight           |     88     |
|           blocks.37.attn2.norm_q.bias            |     88     |
|          blocks.37.attn2.norm_k.weight           |     88     |
|           blocks.37.attn2.norm_k.bias            |     88     |
|           blocks.37.attn2.to_q.weight            |  1982464   |
|            blocks.37.attn2.to_q.bias             |    1408    |
|           blocks.37.attn2.to_k.weight            |  1441792   |
|            blocks.37.attn2.to_k.bias             |    1408    |
|           blocks.37.attn2.to_v.weight            |  1441792   |
|            blocks.37.attn2.to_v.bias             |    1408    |
|         blocks.37.attn2.to_out.0.weight          |  1982464   |
|          blocks.37.attn2.to_out.0.bias           |    1408    |
|              blocks.37.norm3.weight              |    1408    |
|               blocks.37.norm3.bias               |    1408    |
|          blocks.37.ff.net.0.proj.weight          |  8650752   |
|           blocks.37.ff.net.0.proj.bias           |    6144    |
|            blocks.37.ff.net.2.weight             |  8650752   |
|             blocks.37.ff.net.2.bias              |    1408    |
|            blocks.37.skip_norm.weight            |    2816    |
|             blocks.37.skip_norm.bias             |    2816    |
|           blocks.37.skip_linear.weight           |  3964928   |
|            blocks.37.skip_linear.bias            |    1408    |
|          blocks.38.norm1.linear.weight           |  1982464   |
|           blocks.38.norm1.linear.bias            |    1408    |
|           blocks.38.norm1.norm.weight            |    1408    |
|            blocks.38.norm1.norm.bias             |    1408    |
|          blocks.38.attn1.norm_q.weight           |     88     |
|           blocks.38.attn1.norm_q.bias            |     88     |
|          blocks.38.attn1.norm_k.weight           |     88     |
|           blocks.38.attn1.norm_k.bias            |     88     |
|           blocks.38.attn1.to_q.weight            |  1982464   |
|            blocks.38.attn1.to_q.bias             |    1408    |
|           blocks.38.attn1.to_k.weight            |  1982464   |
|            blocks.38.attn1.to_k.bias             |    1408    |
|           blocks.38.attn1.to_v.weight            |  1982464   |
|            blocks.38.attn1.to_v.bias             |    1408    |
|         blocks.38.attn1.to_out.0.weight          |  1982464   |
|          blocks.38.attn1.to_out.0.bias           |    1408    |
|              blocks.38.norm2.weight              |    1408    |
|               blocks.38.norm2.bias               |    1408    |
|          blocks.38.attn2.norm_q.weight           |     88     |
|           blocks.38.attn2.norm_q.bias            |     88     |
|          blocks.38.attn2.norm_k.weight           |     88     |
|           blocks.38.attn2.norm_k.bias            |     88     |
|           blocks.38.attn2.to_q.weight            |  1982464   |
|            blocks.38.attn2.to_q.bias             |    1408    |
|           blocks.38.attn2.to_k.weight            |  1441792   |
|            blocks.38.attn2.to_k.bias             |    1408    |
|           blocks.38.attn2.to_v.weight            |  1441792   |
|            blocks.38.attn2.to_v.bias             |    1408    |
|         blocks.38.attn2.to_out.0.weight          |  1982464   |
|          blocks.38.attn2.to_out.0.bias           |    1408    |
|              blocks.38.norm3.weight              |    1408    |
|               blocks.38.norm3.bias               |    1408    |
|          blocks.38.ff.net.0.proj.weight          |  8650752   |
|           blocks.38.ff.net.0.proj.bias           |    6144    |
|            blocks.38.ff.net.2.weight             |  8650752   |
|             blocks.38.ff.net.2.bias              |    1408    |
|            blocks.38.skip_norm.weight            |    2816    |
|             blocks.38.skip_norm.bias             |    2816    |
|           blocks.38.skip_linear.weight           |  3964928   |
|            blocks.38.skip_linear.bias            |    1408    |
|          blocks.39.norm1.linear.weight           |  1982464   |
|           blocks.39.norm1.linear.bias            |    1408    |
|           blocks.39.norm1.norm.weight            |    1408    |
|            blocks.39.norm1.norm.bias             |    1408    |
|          blocks.39.attn1.norm_q.weight           |     88     |
|           blocks.39.attn1.norm_q.bias            |     88     |
|          blocks.39.attn1.norm_k.weight           |     88     |
|           blocks.39.attn1.norm_k.bias            |     88     |
|           blocks.39.attn1.to_q.weight            |  1982464   |
|            blocks.39.attn1.to_q.bias             |    1408    |
|           blocks.39.attn1.to_k.weight            |  1982464   |
|            blocks.39.attn1.to_k.bias             |    1408    |
|           blocks.39.attn1.to_v.weight            |  1982464   |
|            blocks.39.attn1.to_v.bias             |    1408    |
|         blocks.39.attn1.to_out.0.weight          |  1982464   |
|          blocks.39.attn1.to_out.0.bias           |    1408    |
|              blocks.39.norm2.weight              |    1408    |
|               blocks.39.norm2.bias               |    1408    |
|          blocks.39.attn2.norm_q.weight           |     88     |
|           blocks.39.attn2.norm_q.bias            |     88     |
|          blocks.39.attn2.norm_k.weight           |     88     |
|           blocks.39.attn2.norm_k.bias            |     88     |
|           blocks.39.attn2.to_q.weight            |  1982464   |
|            blocks.39.attn2.to_q.bias             |    1408    |
|           blocks.39.attn2.to_k.weight            |  1441792   |
|            blocks.39.attn2.to_k.bias             |    1408    |
|           blocks.39.attn2.to_v.weight            |  1441792   |
|            blocks.39.attn2.to_v.bias             |    1408    |
|         blocks.39.attn2.to_out.0.weight          |  1982464   |
|          blocks.39.attn2.to_out.0.bias           |    1408    |
|              blocks.39.norm3.weight              |    1408    |
|               blocks.39.norm3.bias               |    1408    |
|          blocks.39.ff.net.0.proj.weight          |  8650752   |
|           blocks.39.ff.net.0.proj.bias           |    6144    |
|            blocks.39.ff.net.2.weight             |  8650752   |
|             blocks.39.ff.net.2.bias              |    1408    |
|            blocks.39.skip_norm.weight            |    2816    |
|             blocks.39.skip_norm.bias             |    2816    |
|           blocks.39.skip_linear.weight           |  3964928   |
|            blocks.39.skip_linear.bias            |    1408    |
|              norm_out.linear.weight              |  3964928   |
|               norm_out.linear.bias               |    2816    |
|                 proj_out.weight                  |   45056    |
|                  proj_out.bias                   |     32     |
+--------------------------------------------------+------------+
Total Trainable Params: 1516534048
Another approach: 1516534048
